testname,width,height,num_seams_removed,grey,conv,convp,pathsum,minpath,rmpath,malloc,total
car,3860,2160,481,57359566,38443098,138701781,2983598110,111174230,2434296765,32084568,579565811
car,3860,2160,481,57669615,38465824,139261254,3031093323,111158046,2438072903,31902927,584762389
car,3860,2160,481,57044829,38449893,139209488,3030907097,110954120,2443845761,31636134,585204732
car,3860,2160,481,57071898,38441117,138916954,2971312083,110424160,2440454168,31774828,578839520
car,3860,2160,481,57076492,38361358,139641957,3004753740,110835923,2438221381,32027491,582091834
car,3860,2160,481,57322645,38351401,138931352,2995880647,111085724,2438200756,31942377,581171490
car,3860,2160,481,57071014,38437234,138611876,3003410348,110461999,2438047051,32033235,581807275
car,3860,2160,601,57024756,39835496,178061161,3806397717,145850772,3198198787,35136570,746050525
car,3860,2160,601,56489245,38291294,176831779,3802170309,146562405,3210468099,31942521,746275565
car,3860,2160,601,56507724,38287680,177403698,3822253384,146017600,3211292977,32257751,748402081
car,3860,2160,601,56488946,38318934,176337770,3817003223,144540652,3195728714,31959584,746037782
car,3860,2160,601,56480605,38270103,176067852,3862337859,145407897,3212250916,31836675,752265190
car,3860,2160,601,56523468,38275581,176665313,3799247906,144607088,3211478896,31881060,745867931
car,3860,2160,601,56476692,38272785,176788307,3800748877,146888030,3199479305,31747393,745040138
car,3860,2160,601,56472483,38268198,176391820,3831993543,146893359,3201406941,32316389,748374273
car,3860,2160,601,56590653,38250120,176554004,3816104778,146687855,3217293018,32139277,748361970
car,3860,2160,601,56992625,38303292,176430167,3806752666,145535874,3210186798,32315645,746651706
car,3860,2160,721,56946255,38538522,216530503,4758730636,183880646,4001900681,35975121,929250236
car,3860,2160,721,57069521,38419762,212498535,4632336957,182277420,3986876279,32022610,914150108
car,3860,2160,721,57064579,38077713,213065414,4699177302,184191307,3998926745,31797326,922230038
car,3860,2160,721,57176302,38044694,213331737,4671722381,182979584,3990359430,31523964,918513809
car,3860,2160,721,57074519,38352794,213798481,4701949913,182050742,3987543580,32160698,921293072
car,3860,2160,721,57048300,38073458,212986864,4713343747,181479106,3988912837,31450495,922329480
car,3860,2160,721,57483896,38084160,213591036,4667533795,181545740,3998236510,31692192,918816732
car,3860,2160,721,57117717,38464316,213207637,4665260771,181670287,3988496158,31628559,917584544
car,3860,2160,721,57063811,38104459,212998629,4671120491,183364828,3980064105,31628650,917434497
car,3860,2160,721,57146057,38080951,213707585,4654252551,182136839,3991410845,31441095,916817592
car,3860,2160,841,56955811,38273033,250400962,5486255467,219024903,4816915595,34188720,1090201449
car,3860,2160,841,56932262,38372239,251656808,5497559146,218879340,4801880148,30535700,1089581564
car,3860,2160,841,56913966,38461447,250599198,5633962021,219394017,4805043092,30400437,1103477417
car,3860,2160,841,56959549,38408705,252622797,5496617408,220619710,4812116343,30324948,1090766946
car,3860,2160,841,56990933,38414180,251619987,5612582875,220137150,4816679087,30523255,1102694746
car,3860,2160,841,56942921,38380943,250264913,5464718564,217253976,4816544786,30356364,1087446246
car,3860,2160,841,56937449,38416163,253422964,5550224560,219089862,4822843756,30110919,1097104567
car,3860,2160,841,56919313,38479197,251608857,5482788513,218328234,4828191126,30372893,1090668813
car,3860,2160,841,56945734,38411616,250929570,5506096235,218370265,4808082490,30497105,1090933301
car,3860,2160,841,57252896,38436041,251099792,5495131083,222015173,4800895101,30431701,1089526178
car,3860,2160,961,57025941,39763036,289819304,6453143978,260218780,5600489209,33649789,1273411003
car,3860,2160,961,57130996,38618579,285850829,6352203273,257266383,5581989188,30271201,1260333044
car,3860,2160,961,57096887,38353100,286817843,6445048856,254434880,5594096779,30082440,1270593078
car,3860,2160,961,57264082,38419667,287664905,6317063288,253145069,5578334923,30236276,1256212821
car,3860,2160,961,57076716,38334662,288070901,6446017569,253643497,5560206790,29709853,1267305998
car,3860,2160,961,60694525,39955424,286424485,6321809436,254096715,5586132819,31350860,1258046426
car,3860,2160,961,57093906,38342848,285737673,6377105601,254931243,5601524469,30366005,1264510174
car,3860,2160,961,57103093,38431030,287678179,6339032234,252697246,5599810321,30196309,1260494841
car,3860,2160,961,57094051,38389660,288564670,6425973327,253684009,5606989478,30081397,1270077659
car,3860,2160,961,57107927,38390760,286219696,6423505628,251506239,5599138806,29993135,1268586219
car,3860,2160,1081,56969525,38407025,324996863,7243576728,294732916,6400840335,33547715,1439307110
car,3860,2160,1081,57014912,38344856,325965751,7258444295,290959377,6394717492,29493323,1439494000
car,3860,2160,1081,57007677,38342581,326252317,7202065005,291345862,6391362368,29414374,1433579018
car,3860,2160,1081,57017801,38397494,328028174,7275356546,289358744,6388987786,28934080,1440608062
car,3860,2160,1081,57038423,38357542,325597231,7286849631,292305152,6391690587,29437491,1442127605
car,3860,2160,1081,57014432,38379119,325443742,7448394058,295674150,6379626932,29544875,1457407730
car,3860,2160,1081,57005021,38383289,324587523,7335196191,291130120,6395332192,29774149,1447140848
car,3860,2160,1081,56995299,38473319,325260069,7200770245,292359710,6393285490,29540795,1433668492
car,3860,2160,1081,57009047,38353800,323464375,7211939700,289001500,6381827865,29626782,1433122306
car,3860,2160,1081,57059791,38385454,324190449,7265409905,289824115,6377881643,29674735,1438242609
car,3860,2160,1201,58431046,38507098,381311785,8191073818,326081844,7179352936,32038403,1620679693
car,3860,2160,1201,57051395,38342964,363581986,8125245565,325765256,7188356138,29194445,1612753774
car,3860,2160,1201,57116416,38372769,361778798,8083540614,325389446,7188280418,29349946,1608382840
car,3860,2160,1201,57088754,38376345,362055038,8125406134,324455406,7185231342,29104540,1612171755
car,3860,2160,1201,57090281,38311671,363723129,8143481193,329190576,7169395189,29113488,1613030552
car,3860,2160,1201,57087741,38339603,362285990,8271038364,332354544,7182242286,29175789,1627252431
car,3860,2160,1201,57099968,38937831,363928101,8330150153,330040693,7185088915,29218764,1633446442
car,3860,2160,1201,57442839,38367255,361802352,8255186552,331497964,7170154968,29475051,1624392698
car,3860,2160,1201,57110307,38386686,361843609,8221377509,327388768,7162890333,29451437,1619844864
car,3860,2160,1201,57120442,38351090,362466555,8107783512,331034464,7178007124,29407883,1610417107
car,3860,2160,1321,56911342,38330353,399326094,9125880813,363237141,7949601317,31617970,1796490503
car,3860,2160,1321,57001402,38391233,398752384,8944031336,362691035,7948587531,28771810,1777822673
car,3860,2160,1321,57088538,38426895,401972701,8975880707,362534295,7987127612,29185292,1785221604
car,3860,2160,1321,57017245,38436231,397923565,9036096838,362147132,7955176989,29022636,1787582063
car,3860,2160,1321,57041478,38402563,398222345,8931072346,363136589,7944945152,29007459,1776182793
car,3860,2160,1321,57007805,38393048,398796645,8937657488,362622279,7974982850,28750432,1779821054
car,3860,2160,1321,57307660,38465973,398212233,9004078692,362836146,7942437768,29078694,1783241716
car,3860,2160,1321,57062813,38411672,398518498,8963416092,363675116,7950554782,29095648,1780073462
car,3860,2160,1321,57052189,38498997,398498299,8888844140,361896266,7961570052,28991096,1773535103
car,3860,2160,1321,57064608,38435366,398483524,9054391689,359510754,7959009285,29046717,1789594194
car,3860,2160,1441,57880035,38271855,436825950,9828046588,398884426,8666647544,32968931,1945952532
car,3860,2160,1441,57052079,38385447,436293621,10116199898,405898939,8688448419,28869900,1977114830
car,3860,2160,1441,57054935,38378401,435682751,9781126433,395087721,8701916204,28681937,1943792838
car,3860,2160,1441,57046944,38428826,435505349,9912485377,401113573,8684492780,28596473,1955766932
car,3860,2160,1441,57059226,38410699,436471493,9953411357,404005817,8685052616,28897145,1960330835
car,3860,2160,1441,57035479,38399146,435695126,9828700765,398162976,8697259189,28738712,1948399139
car,3860,2160,1441,57097440,38435606,435742235,9983355865,398513559,8718366528,29122827,1966063406
car,3860,2160,1441,57079511,38446901,435335036,9870534989,402265341,8682593434,29089863,1951534507
car,3860,2160,1441,57059438,38422237,436161383,9815591713,394231651,8704848728,28636455,1947495160
car,3860,2160,1441,57215159,38482465,434519630,9883645424,403567919,8664981231,28806785,1951121861
car,3860,2160,1561,57089702,38357728,474928060,10689022023,426238114,9505123243,30973722,2122173259
car,3860,2160,1561,57101323,38398388,474675174,10692688016,427382395,9474576570,28237014,2119305888
car,3860,2160,1561,57441906,38686650,471243413,10763269745,430697974,9445550775,28199577,2123509004
car,3860,2160,1561,57090252,38371248,474756823,10727660961,431714049,9454906800,28150176,2121265030
car,3860,2160,1561,57092396,38975492,474572992,10775307466,434868267,9443826560,28228449,2125287162
car,3860,2160,1561,57103034,38432192,473213423,10863535258,432293090,9439393030,27910567,2133188059
car,3860,2160,1561,57173725,39476463,473389651,10727826361,437782874,9432697435,28253724,2119660023
car,3860,2160,1561,57098176,38414012,471949025,10870547826,429028189,9458713996,28147905,2135389912
car,3860,2160,1561,57117588,38575635,471231328,10626448246,428209414,9434368210,27958656,2108390907
car,3860,2160,1561,57392428,38424885,472383228,10765237482,430248229,9452405147,28078873,2124417027
car,3860,2160,1681,57030944,38370185,516412929,11634822371,471107145,10157066991,30542560,2290535312
car,3860,2160,1681,57076669,38402305,506838682,11461281658,462281382,10097674378,27630347,2265118542
car,3860,2160,1681,57114360,38372255,506694589,11556926511,468677059,10073991730,27526161,2272930266
car,3860,2160,1681,57078095,38365041,508526082,11470086836,461331323,10108112134,27736068,2267123557
car,3860,2160,1681,57133608,38440707,508413885,11363879947,462476029,10089828089,27877904,2254805016
car,3860,2160,1681,57100838,38401858,506641338,11548745138,463392870,10064212196,27642195,2270613643
car,3860,2160,1681,57439052,38462848,504656328,11577339992,470645771,10072836070,28241691,2274962175
car,3860,2160,1681,57104264,38378909,507873549,11454593802,463548378,10139694334,28047533,2268924076
car,3860,2160,1681,57074071,38422089,509713841,11578858930,464544714,10151784793,27780958,2282817939
car,3860,2160,1681,57145315,38440129,509836919,11526119365,462860164,10135734598,28180160,2275831665
car,3860,2160,1801,56940166,38313005,546463912,12517314401,488744394,10805505658,30337300,2448361883
car,3860,2160,1801,57002560,38383431,544782992,12350647301,492360767,10815990488,27444608,2432661214
car,3860,2160,1801,58254211,38374046,543576367,12439808579,486470555,10782938858,27570761,2437699337
car,3860,2160,1801,57004422,38381438,544619090,12364845310,487669709,10797366254,27293458,2431717968
car,3860,2160,1801,57138717,38328152,545625184,12610682246,487755034,10784311655,27122612,2455096360
car,3860,2160,1801,56989376,38575341,543519503,12346081240,488450422,10809639568,27219381,2431047483
car,3860,2160,1801,57329551,38320143,545318008,12429457271,487914200,10807528682,27583822,2439345167
car,3860,2160,1801,56980881,38398751,543724049,12576066900,493355876,10775925537,27466174,2451191816
car,3860,2160,1801,56998938,38331555,543173351,12322523180,485952382,10820801934,27310714,2429509205
car,3860,2160,1801,56965853,38535062,543501646,12369934841,486514820,10790818084,27110071,2431338037
car,3860,2160,1921,57026778,38318383,578672559,13219600986,514350600,11445277464,29424035,2588267080
car,3860,2160,1921,57067531,38428997,579975084,13138609592,518208395,11410551242,26756897,2576959773
car,3860,2160,1921,57050132,38337747,578349791,13276535566,517767916,11469744481,26771523,2596455715
car,3860,2160,1921,57077073,38459552,580445058,13117182456,514629889,11417512354,26665167,2575197154
car,3860,2160,1921,57042676,38443469,578370864,13132046685,521702284,11392252971,26842027,2574670097
car,3860,2160,1921,57067686,38358276,580319082,13321787962,518765802,11419976593,26857488,2596313288
car,3860,2160,1921,57058208,38392764,580187571,13246887781,518344602,11455654252,26705819,2592323099
car,3860,2160,1921,57048890,38472067,580810081,13101674423,518292026,11415740638,26736605,2573877473
car,3860,2160,1921,57243686,38408547,580153332,13141350966,521189792,11409295606,26684973,2577432690
car,3860,2160,1921,57119401,38462273,579549841,13264873990,516860573,11437162802,26870284,2592089916
car,1280,720,1,6987148,6746967,0,3075667,42264,385584,6405856,2364348
car,1280,720,1,6751203,4847177,0,3976624,50063,331090,5466529,2142268
car,1280,720,1,6583057,4827747,0,3999257,50196,335503,4997187,2079294
car,1280,720,1,6579799,4838226,0,3815915,49991,359636,4969713,2061328
car,1280,720,1,6602022,4869752,0,3763149,52590,331276,4997444,2061623
car,1280,720,1,6580148,4833155,0,3770499,44145,323804,4984479,2053623
car,1280,720,1,6580722,4822323,0,3798212,53221,368197,4929574,2055224
car,1280,720,1,6583238,4847465,0,3788407,46869,324114,4979676,2056976
car,1280,720,1,6581969,4822838,0,3794554,50989,335604,4976025,2056197
car,1280,720,1,6605047,4865392,0,3762217,50816,321477,5025309,2063025
car,1280,720,41,14069732,10157726,3705046,42351082,2890684,26275598,11625134,11107500
car,1280,720,41,11834086,8313062,3443011,36935382,2682987,23760154,8189554,9515823
car,1280,720,41,10314644,7328447,3201191,34133475,2631440,23170426,7357287,8813691
car,1280,720,41,9499440,6651838,2914496,31088268,2383628,21037112,6814055,8038883
car,1280,720,41,8543132,6049376,2678368,28735128,2188032,19478940,6314208,7398718
car,1280,720,41,7941904,5694468,2500412,26671364,2011632,18161388,5898108,6887927
car,1280,720,41,7423108,5303620,2375140,25492560,2014280,17229928,5518532,6535716
car,1280,720,41,7408924,5275196,2370224,25249860,1979820,17127392,5451716,6486313
car,1280,720,41,7415400,5300728,2374872,25398568,1961192,17295964,5555484,6530220
car,1280,720,41,7415016,5289000,2365188,25387148,1893596,17232648,5496284,6507888
car,1280,720,81,15012736,10694797,7811034,76176079,6148134,52476806,13165396,18148498
car,1280,720,81,11329720,10295471,6615167,63401618,5302910,45047640,8244803,15023732
car,1280,720,81,9268997,8211720,5986668,53448068,4519764,38690904,6861444,12698756
car,1280,720,81,8201512,7333384,5007280,47378236,3933944,34415244,5757784,11202738
car,1280,720,81,7416524,6638304,4802560,45370592,3744408,32739136,5365184,10607670
car,1280,720,81,7432380,6927364,4817144,45717616,3830256,32664884,5382764,10677240
car,1280,720,81,7413164,6643932,4829236,45407404,3787264,32708044,5408960,10619800
car,1280,720,81,7425784,6644788,4778224,45437508,3802732,32715172,5470644,10627485
car,1280,720,81,7413500,6645196,4811708,45397432,3767572,32953000,5374340,10636274
car,1280,720,81,7417584,6638224,4800588,45394700,3800944,32703196,5353596,10610883
car,1280,720,121,14145906,10150933,10615789,102108916,8446483,68938220,12166697,22657294
car,1280,720,121,10318775,7235280,8892789,84602506,7495786,59446733,7293828,18528569
car,1280,720,121,8388268,5843756,7478220,70861088,6403592,50120364,6004832,15510012
car,1280,720,121,7471732,5306316,7131448,67355348,6044192,47733344,5525992,14656837
car,1280,720,121,7406360,5283056,7138596,67401988,5993948,47737684,5441696,14640332
car,1280,720,121,7412744,5282144,7142008,67396680,5952448,47800924,5431680,14641862
car,1280,720,121,7414904,5513372,7133520,67370048,6100476,47807540,5483960,14682382
car,1280,720,121,7405656,5320796,7135384,67331428,6046036,47766364,5509640,14651530
car,1280,720,121,7430840,5283748,7115084,67644156,5993224,47724488,5645532,14683707
car,1280,720,121,7408624,5280716,7134568,67428780,6075108,47932636,5798680,14705911
car,1280,720,161,13681703,12115378,13844505,129372631,11227093,89265021,8510746,27801707
car,1280,720,161,9383097,6539276,10547152,98665348,8675184,68354612,4648458,20681312
car,1280,720,161,7663264,5323052,9314588,87180104,7683536,60423956,3293380,18088188
car,1280,720,161,7409804,5275056,9240908,87185208,7680064,60296068,3308700,18039580
car,1280,720,161,7411280,5327028,9262216,87107352,7646640,60201508,3330400,18028642
car,1280,720,161,7417728,5290840,9281988,86943456,7688484,60201984,3257192,18008167
car,1280,720,161,7449296,5272868,9301612,86923768,7697688,60255744,3318188,18021916
car,1280,720,161,7418868,5300036,9253020,86954024,7678496,60228408,3269024,18010187
car,1280,720,161,7404372,5294552,9264136,86904584,7635268,60224984,3523412,18025130
car,1280,720,161,7421020,5271652,9260164,87063272,7634332,60189056,3229564,18006906
car,1280,720,201,14050211,10293643,17483296,160226312,14867262,113549286,10197192,34066720
car,1280,720,201,8866028,6566120,12585492,117772336,10917780,81595672,4677464,24298089
car,1280,720,201,7342500,5278264,11774968,109482320,10062116,75641184,3689244,22327059
car,1280,720,201,7339160,5280972,11747464,109743412,10030032,75756980,3668100,22356612
car,1280,720,201,7361888,5496588,11708276,109567136,10084464,75754264,3740876,22371349
car,1280,720,201,7350708,5308232,11764816,109532508,10053008,75686228,3750056,22344555
car,1280,720,201,7437392,5256992,11707644,109396528,10107516,75704672,3747520,22335826
car,1280,720,201,7356008,5276188,11712976,109520488,10062660,75711996,3621644,22326196
car,1280,720,201,7348928,5270020,11753900,109695180,10116192,75670500,3615624,22347034
car,1280,720,201,7346716,5373680,11706560,109612208,10184280,75655160,3697736,22357634
car,1280,720,241,14976280,10450582,20809088,191711811,17747201,137358646,11527964,40458157
car,1280,720,241,8521872,6048512,14643276,135683948,12277712,96018292,5775740,27896935
car,1280,720,241,7485060,5302608,14020488,129702520,11737844,92179516,5118228,26554626
car,1280,720,241,7406152,5282060,14059988,129868580,11618060,92154464,4964132,26535343
car,1280,720,241,7420264,5269068,14006748,129742404,11664752,92126136,4950016,26517938
car,1280,720,241,7422844,5327036,13998800,129824804,11768120,92131636,5011120,26548436
car,1280,720,241,7404348,5287576,14021292,129971636,11726004,91996548,4994792,26540219
car,1280,720,241,7437680,5289772,14005636,129969496,11828008,92091904,5048228,26567072
car,1280,720,241,7414196,5281204,14023060,129750652,11760468,92144612,4975948,26535014
car,1280,720,241,7413232,5272488,13999992,129806852,11673428,92130332,4962771,26525909
car,1280,720,281,14067207,10071936,22424670,208604579,18595652,145635963,10524560,42992456
car,1280,720,281,8180420,7337032,17255276,154940100,14114672,113239024,6288112,32135463
car,1280,720,281,7403152,6620060,16919060,152669232,13732576,111429512,5292664,31406625
car,1280,720,281,7405292,6628840,16852096,152579624,13618968,111460972,5317864,31386365
car,1280,720,281,7401916,6715588,16834432,151236964,13644976,110462308,5646592,31194277
car,1280,720,281,7407104,6685064,16952244,152287252,13858148,112072140,5477332,31473928
car,1280,720,281,7415224,6629592,16917364,152320736,13729772,111459396,5247084,31371916
car,1280,720,281,7405336,6667408,16694536,151214992,13329544,110088680,5254740,31065523
car,1280,720,281,7412636,6642328,15991560,144230008,13045234,104803893,5082039,29720769
car,1280,720,281,6633924,6078378,14994566,136116797,11947722,98267391,4832044,27887082
car,1280,720,321,14044102,9992539,24616708,232159153,20476323,160144268,10216913,47165000
car,1280,720,321,7903396,5915204,18092184,170836552,15485400,117849496,3875516,33995774
car,1280,720,321,7397676,5406056,18263640,171538120,15625908,118799468,3434228,34046509
car,1280,720,321,7420480,5276568,18556376,173725124,16006972,121443796,3681356,34611067
car,1280,720,321,7399164,5319264,18552224,173643672,15965452,121486004,3592976,34595875
car,1280,720,321,7445820,5277532,17655520,168260256,14985440,114880560,3577504,33208263
car,1280,720,321,7387488,5246112,17834396,169146420,15044704,115902340,3445660,33400712
car,1280,720,321,7400224,5278684,18257193,170577845,15602184,118938669,3418606,33947340
car,1280,720,321,6875205,4929768,16420231,156408053,13929797,107762617,3519113,30984478
car,1280,720,321,6678550,4926127,16472901,155601301,13933789,106986989,3441973,30804163
car,1280,720,361,14048896,10093910,27539516,258385704,24219115,182864657,10219495,52737129
car,1280,720,361,7408472,5320892,21332504,198725964,18762056,143502456,5426696,40047904
car,1280,720,361,7416108,5258956,21328184,199031892,19133660,143464364,5307820,40094098
car,1280,720,361,7404096,5272496,21339168,199273460,18891428,143351464,5187648,40071976
car,1280,720,361,7407752,5251780,21329380,198337508,18969580,143552684,5211380,40006006
car,1280,720,361,7421920,5318516,21386328,198813232,19032384,143395992,5215364,40058373
car,1280,720,361,7412112,5255228,20684462,192281547,18153733,138197000,4982735,38696681
car,1280,720,361,6573931,4801319,18839894,177124428,16509685,126019629,4618843,35448772
car,1280,720,361,6575881,4813638,18890220,177772183,16602074,126042107,4642413,35533851
car,1280,720,361,6574126,4818976,19005281,177746279,16518652,126437010,4690028,35579035
car,1280,720,401,13994247,12656042,29266754,279288154,24516981,191885711,6581656,55818954
car,1280,720,401,7420740,5007528,23151748,219143184,19765384,155471048,5326988,43528662
car,1280,720,401,7425164,5219596,23119676,219018308,19746352,155125784,5162580,43481746
car,1280,720,401,7412428,5014412,23136424,219057896,19923540,155520904,5170772,43523637
car,1280,720,401,7434980,4996700,23231312,219861032,19560804,155661464,5280588,43602688
car,1280,720,401,7419028,5033256,23131676,219476880,19823140,156016388,5190576,43609094
car,1280,720,401,7414180,4946177,20809102,198692817,17653180,139493412,4999669,39400853
car,1280,720,401,6586359,4654766,20459120,196362962,17331205,136704963,4705657,38680503
car,1280,720,401,6587895,4609769,20481351,195808944,17376557,136649772,4667423,38618171
car,1280,720,401,6651039,4594720,20415756,195853655,17430203,136614694,4597770,38615783
car,1280,720,441,14069618,10059711,32036614,302865625,28411741,214550654,10070146,61206410
car,1280,720,441,7423932,5274444,25476052,239589116,21746588,167854852,5152160,47251714
car,1280,720,441,7416496,5248848,25308540,239045128,21644780,166582128,4811596,47005751
car,1280,720,441,7467968,5262872,25216384,238588876,21528060,166392116,4882348,46933862
car,1280,720,441,7450920,5247944,25175316,238084876,21565456,165910596,4780904,46821601
car,1280,720,441,7411068,5253164,24335695,230420654,20729360,160544059,4610904,45330490
car,1280,720,441,6770181,4838371,22637474,215213325,19199459,148891608,4581672,42213209
car,1280,720,441,6589484,4820571,22647523,215805437,19097731,148968471,4400317,42232953
car,1280,720,441,6623063,4833577,22700407,215628461,19258018,148821491,4409515,42227453
car,1280,720,441,6589097,4826214,22621112,215571151,19332735,148777485,4426422,42214421
car,1280,720,481,14049515,10055559,33507677,317359637,28484199,219275999,9468244,63220083
car,1280,720,481,7409004,5295232,28583588,266293500,25733860,191612184,5446000,53037336
car,1280,720,481,7405184,5283916,28496384,265778380,25378884,190617348,5120316,52808041
car,1280,720,481,7432792,5306652,28506640,265451800,25512232,190724716,5093016,52802784
car,1280,720,481,7404428,5267256,28262202,263882778,25235855,189397856,4903339,52435371
car,1280,720,481,6819694,4809076,25310929,237589959,22379407,168176268,4611543,46969687
car,1280,720,481,6629684,5016122,25210787,237718125,22417592,168093675,4588669,46967465
car,1280,720,481,6580439,4850763,25244252,237415697,22388090,168000236,4599244,46907872
car,1280,720,481,6667439,4833277,25279200,237515580,22390356,168037105,4835917,46955887
car,1280,720,481,6581510,4816014,25367556,238403639,22127212,168707732,4758413,47076207
car,1280,720,521,13284572,11776782,36106870,336775302,30596913,238875875,9224919,67664123
car,1280,720,521,7415060,6992976,30751048,287213176,25983108,205948136,5325972,56962947
car,1280,720,521,7412036,6640756,30889000,287483080,26153944,206674848,5154500,57040816
car,1280,720,521,7421716,6642496,30712640,287088700,26184636,205527348,5109756,56868729
car,1280,720,521,7407528,6675236,29184068,273591921,24697309,195050667,4941056,54154778
car,1280,720,521,6627355,6072564,27289055,256908277,23008981,181670463,4641280,50621797
car,1280,720,521,6580093,6152866,27246344,256686408,22841186,181505598,4643529,50565602
car,1280,720,521,6730138,6080719,27271184,256421928,22720699,181349930,4560757,50513535
car,1280,720,521,6580943,6074105,27417335,257268196,22873403,182249637,4807481,50727110
car,1280,720,521,6579197,6131489,27257131,256804417,22816105,181522904,4766296,50587753
car,1280,720,561,14073102,12736421,39677618,368102276,33271058,260332575,9550210,73774326
car,1280,720,561,7408084,5278384,33238700,310412380,29766372,220521716,5227836,61185347
car,1280,720,561,7405072,5279640,33231436,310477584,29865736,220589512,5121280,61197026
car,1280,720,561,7445868,5327524,33099672,309570612,29613236,219471232,5168884,60969702
car,1280,720,561,7401168,5263924,30869857,289787582,27276698,204076953,4860065,56953624
car,1280,720,561,6655509,4830773,29461246,278279785,25958483,193964043,4563600,54371343
car,1280,720,561,6652445,4831607,29537679,278118297,26123625,194752269,4759663,54477558
car,1280,720,561,6578097,4851153,29381578,277372067,26005161,193712320,4675813,54257618
car,1280,720,561,6701105,4838156,29425201,276695307,25907638,193693658,4572590,54183365
car,1280,720,561,6652765,4825757,29448575,276796658,26054747,193612110,4625892,54201650
car,1280,720,601,14441116,10058554,42040923,395044768,37525134,275765767,9785843,78466210
car,1280,720,601,7613260,5528672,34587408,333146216,31997092,225974088,3601756,64244849
car,1280,720,601,7607000,5272212,34549124,332451544,31985196,225807388,3351448,64102391
car,1280,720,601,7626644,5270180,35681924,338533172,32494688,230217832,3597832,65342227
car,1280,720,601,7620020,5273692,30914423,300190407,28482560,201753345,3358896,57759334
car,1280,720,601,6864223,4825742,30591778,298226202,27804451,199267851,2932518,57051276
car,1280,720,601,6846788,5000525,30727409,298231721,28083004,199684130,2963286,57153686
car,1280,720,601,6843698,4849142,30643966,298922185,27923562,199963000,2981362,57212691
car,1280,720,601,6886883,4811883,30667285,298128704,28134717,199561880,3125140,57131649
car,1280,720,601,6811517,4822822,30594034,298549099,28070925,199488115,2977288,57131380
base,1280,720,1,37715765,579536072,0,37449520,63912,1804092,11772494,66834185
base,1280,720,1,20944464,477760476,0,38941848,62732,1777480,5823728,54531072
base,1280,720,1,20876284,477743028,0,38701180,60768,1753464,5365912,54450063
base,1280,720,1,20878944,477634192,0,38823624,60312,1754932,5359824,54451182
base,1280,720,1,20890788,469368528,0,34343674,52957,1524733,5112680,53129336
base,1280,720,1,18518249,424476902,0,34216934,53332,1437391,4567320,48327012
base,1280,720,1,18378988,424608625,0,34209123,53771,1453423,4531589,48323551
base,1280,720,1,18390904,424589990,0,34251482,53644,1439994,4546938,48327295
base,1280,720,1,18389647,424691235,0,34223785,53248,1453175,4538815,48334990
base,1280,720,1,18384873,424507066,0,34222415,52893,1444960,4559239,48317144
base,1280,720,41,39085859,612081831,93334596,1417619396,2271548,51736840,7845069,222397513
base,1280,720,41,19831956,494872128,79306575,1210259273,1982407,43551631,2627409,185243137
base,1280,720,41,17346734,416814302,78797046,1194051971,1961811,43073004,3106248,175515111
base,1280,720,41,17333014,416905643,78408982,1192863839,1952619,43069630,3132856,175366658
base,1280,720,41,17516157,417132974,78517454,1193750391,1956694,42994240,3605549,175547345
base,1280,720,41,17361685,416874779,78508217,1190869747,1947952,42997047,3431938,175199136
base,1280,720,41,17352862,417353536,78597863,1191407180,1947651,44665018,3429802,175475391
base,1280,720,41,17336938,417412002,78756262,1201453595,1983812,43719720,3631027,176429335
base,1280,720,41,17346771,418697066,78665707,1191998752,1953501,43043847,3414915,175512055
base,1280,720,41,17349370,418175107,78506350,1194899109,1971119,43221560,3460508,175758312
base,1280,720,81,38621238,590383876,180463824,2662118888,4363697,96378009,9019819,358134935
base,1280,720,81,17646095,424811209,165021020,2439967903,3905118,86734971,2331364,314041768
base,1280,720,81,18367139,425233792,165058881,2440490630,3907734,86507365,2966134,314253167
base,1280,720,81,18432826,425319956,165169166,2439414544,3891027,86629685,2952170,314180937
base,1280,720,81,18385018,424557603,165533755,2441550866,3910171,86708210,2948560,314359418
base,1280,720,81,18374967,424588056,164952301,2439272103,3899446,86505176,3169148,314076119
base,1280,720,81,18371555,424503238,165189486,2439554196,3892632,86495442,2839620,314084616
base,1280,720,81,18383043,424546371,164980542,2439028601,3916744,86460823,2858836,314017496
base,1280,720,81,18370077,424668346,165228059,2439381563,3909741,86505327,2919891,314098300
base,1280,720,81,18377510,425603753,164994910,2439118353,3912807,86505241,2919854,314143242
base,1280,720,121,38754228,591294282,262562064,3803640734,6169689,137347073,10510958,485027902
base,1280,720,121,17648503,425512279,247621456,3585402638,5805696,127621659,2245181,441185741
base,1280,720,121,18371924,424414653,247710124,3582495606,5803952,127289455,3165261,440925097
base,1280,720,121,18397012,425760183,247617945,3582943002,5798687,127508797,3252654,441127828
base,1280,720,121,18397757,426486801,247463029,3583251721,5840308,127421928,3221741,441208328
base,1280,720,121,18385574,424668463,247612294,3583766268,5809486,127303249,3007361,441055269
base,1280,720,121,18398578,424669710,248207413,3589719180,5806185,127677287,3125897,441760425
base,1280,720,121,18522464,425142830,247687973,3582494704,5823680,127419567,3218818,441031003
base,1280,720,121,18392300,424550801,247656676,3583115559,5795646,127367178,3042304,440992046
base,1280,720,121,18393527,424443162,247505308,3584118118,5804279,127389492,3279477,441093336
